                                    Sun                                   
     
                      Apparent Topocentric Positions                      
                        Local Zenith and True North                       
     
                       David Rittenhouse Laboratory                       
              Location:  W 75°11'20.4", N39°57'08.1",    12m              
                (Longitude referred to Greenwich meridian)                
     
   Date        Time          Zenith          Azimuth         Distance
        (UT1)               Distance        (E of N)        to Object
             h  m   s         °               °                 AU
2014 Jul 08 21:25:00.0      56.85792       272.67636       1.016601942
2014 Jul 08 21:30:00.0      57.81492       273.44577       1.016602466
2014 Jul 08 21:35:00.0      58.77115       274.20849       1.016602996
2014 Jul 08 21:40:00.0      59.72645       274.96513       1.016603531
2014 Jul 08 21:45:00.0      60.68066       275.71629       1.016604071
2014 Jul 08 21:50:00.0      61.63362       276.46255       1.016604617
2014 Jul 08 21:55:00.0      62.58518       277.20445       1.016605167
2014 Jul 08 22:00:00.0      63.53520       277.94251       1.016605721
2014 Jul 08 22:05:00.0      64.48351       278.67724       1.016606280
2014 Jul 08 22:10:00.0      65.42997       279.40913       1.016606842
2014 Jul 08 22:15:00.0      66.37443       280.13862       1.016607407
2014 Jul 08 22:20:00.0      67.31675       280.86619       1.016607976
2014 Jul 08 22:25:00.0      68.25678       281.59225       1.016608548
2014 Jul 08 22:30:00.0      69.19437       282.31723       1.016609122
2014 Jul 08 22:35:00.0      70.12938       283.04154       1.016609698
2014 Jul 08 22:40:00.0      71.06166       283.76556       1.016610276
2014 Jul 08 22:45:00.0      71.99106       284.48970       1.016610856
2014 Jul 08 22:50:00.0      72.91742       285.21432       1.016611437
2014 Jul 08 22:55:00.0      73.84061       285.93978       1.016612019
2014 Jul 08 23:00:00.0      74.76046       286.66645       1.016612602
2014 Jul 08 23:05:00.0      75.67683       287.39468       1.016613185
2014 Jul 08 23:10:00.0      76.58955       288.12481       1.016613768
2014 Jul 08 23:15:00.0      77.49847       288.85718       1.016614350
2014 Jul 08 23:20:00.0      78.40342       289.59212       1.016614932
2014 Jul 08 23:25:00.0      79.30425       290.32996       1.016615514
2014 Jul 08 23:30:00.0      80.20078       291.07101       1.016616093
2014 Jul 08 23:35:00.0      81.09284       291.81561       1.016616672
2014 Jul 08 23:40:00.0      81.98027       292.56405       1.016617248
2014 Jul 08 23:45:00.0      82.86289       293.31666       1.016617823
2014 Jul 08 23:50:00.0      83.74051       294.07373       1.016618395
2014 Jul 08 23:55:00.0      84.61295       294.83557       1.016618964
2014 Jul 09 00:00:00.0      85.48002       295.60248       1.016619530
2014 Jul 09 00:05:00.0      86.34154       296.37477       1.016620092
2014 Jul 09 00:10:00.0      87.19730       297.15271       1.016620651
2014 Jul 09 00:15:00.0      88.04710       297.93662       1.016621206
2014 Jul 09 00:20:00.0      88.89073       298.72677       1.016621756
2014 Jul 09 00:25:00.0      89.72800       299.52345       1.016622302
2014 Jul 09 00:30:00.0      90.55867       300.32695       1.016622843
2014 Jul 09 00:35:00.0      91.38252       301.13756       1.016623379
2014 Jul 09 00:40:00.0      92.19934       301.95554       1.016623909
2014 Jul 09 00:45:00.0      93.00889       302.78119       1.016624434
2014 Jul 09 00:50:00.0      93.81093       303.61476       1.016624952
2014 Jul 09 00:55:00.0      94.60521       304.45654       1.016625464
2014 Jul 09 01:00:00.0      95.39150       305.30678       1.016625970
2014 Jul 09 01:05:00.0      96.16952       306.16575       1.016626468
2014 Jul 09 01:10:00.0      96.93903       307.03371       1.016626959
2014 Jul 09 01:15:00.0      97.69975       307.91091       1.016627443
2014 Jul 09 01:20:00.0      98.45141       308.79759       1.016627919
2014 Jul 09 01:25:00.0      99.19373       309.69401       1.016628387
2014 Jul 09 01:30:00.0      99.92643       310.60038       1.016628847
2014 Jul 09 01:35:00.0     100.64921       311.51695       1.016629299
2014 Jul 09 01:40:00.0     101.36178       312.44392       1.016629741
2014 Jul 09 01:45:00.0     102.06383       313.38152       1.016630175
2014 Jul 09 01:50:00.0     102.75505       314.32993       1.016630599
2014 Jul 09 01:55:00.0     103.43512       315.28935       1.016631014
2014 Jul 09 02:00:00.0     104.10373       316.25995       1.016631419
2014 Jul 09 02:05:00.0     104.76055       317.24191       1.016631814
2014 Jul 09 02:10:00.0     105.40524       318.23537       1.016632199
2014 Jul 09 02:15:00.0     106.03747       319.24046       1.016632574
2014 Jul 09 02:20:00.0     106.65690       320.25732       1.016632938
2014 Jul 09 02:25:00.0     107.26318       321.28603       1.016633291
2014 Jul 09 02:30:00.0     107.85596       322.32669       1.016633633
2014 Jul 09 02:35:00.0     108.43489       323.37936       1.016633964
2014 Jul 09 02:40:00.0     108.99962       324.44407       1.016634283
2014 Jul 09 02:45:00.0     109.54978       325.52086       1.016634591
2014 Jul 09 02:50:00.0     110.08501       326.60971       1.016634887
2014 Jul 09 02:55:00.0     110.60496       327.71061       1.016635171
2014 Jul 09 03:00:00.0     111.10927       328.82349       1.016635443
2014 Jul 09 03:05:00.0     111.59758       329.94826       1.016635702
2014 Jul 09 03:10:00.0     112.06952       331.08484       1.016635949
2014 Jul 09 03:15:00.0     112.52474       332.23306       1.016636184
2014 Jul 09 03:20:00.0     112.96288       333.39276       1.016636405
2014 Jul 09 03:25:00.0     113.38361       334.56373       1.016636614
2014 Jul 09 03:30:00.0     113.78657       335.74574       1.016636810
2014 Jul 09 03:35:00.0     114.17143       336.93853       1.016636992
2014 Jul 09 03:40:00.0     114.53787       338.14179       1.016637161
2014 Jul 09 03:45:00.0     114.88555       339.35518       1.016637317
2014 Jul 09 03:50:00.0     115.21416       340.57835       1.016637459
2014 Jul 09 03:55:00.0     115.52342       341.81087       1.016637587
2014 Jul 09 04:00:00.0     115.81303       343.05233       1.016637702
2014 Jul 09 04:05:00.0     116.08271       344.30225       1.016637803
2014 Jul 09 04:10:00.0     116.33221       345.56013       1.016637890
2014 Jul 09 04:15:00.0     116.56128       346.82545       1.016637963
2014 Jul 09 04:20:00.0     116.76969       348.09764       1.016638021
2014 Jul 09 04:25:00.0     116.95724       349.37612       1.016638066
2014 Jul 09 04:30:00.0     117.12372       350.66028       1.016638096
2014 Jul 09 04:35:00.0     117.26898       351.94948       1.016638112
2014 Jul 09 04:40:00.0     117.39286       353.24307       1.016638114
2014 Jul 09 04:45:00.0     117.49523       354.54037       1.016638102
2014 Jul 09 04:50:00.0     117.57597       355.84070       1.016638075
2014 Jul 09 04:55:00.0     117.63501       357.14333       1.016638033
2014 Jul 09 05:00:00.0     117.67228       358.44757       1.016637978
2014 Jul 09 05:05:00.0     117.68775       359.75269       1.016637907
2014 Jul 09 05:10:00.0     117.68138         1.05797       1.016637823
2014 Jul 09 05:15:00.0     117.65320         2.36267       1.016637724
2014 Jul 09 05:20:00.0     117.60323         3.66608       1.016637610
2014 Jul 09 05:25:00.0     117.53153         4.96748       1.016637482
2014 Jul 09 05:30:00.0     117.43816         6.26616       1.016637340
2014 Jul 09 05:35:00.0     117.32324         7.56142       1.016637183
2014 Jul 09 05:40:00.0     117.18688         8.85258       1.016637012
2014 Jul 09 05:45:00.0     117.02923        10.13898       1.016636827
2014 Jul 09 05:50:00.0     116.85044        11.41997       1.016636627
2014 Jul 09 05:55:00.0     116.65070        12.69493       1.016636413
2014 Jul 09 06:00:00.0     116.43022        13.96326       1.016636185
2014 Jul 09 06:05:00.0     116.18921        15.22440       1.016635943
2014 Jul 09 06:10:00.0     115.92792        16.47780       1.016635687
2014 Jul 09 06:15:00.0     115.64658        17.72295       1.016635418
2014 Jul 09 06:20:00.0     115.34549        18.95936       1.016635134
2014 Jul 09 06:25:00.0     115.02491        20.18660       1.016634837
2014 Jul 09 06:30:00.0     114.68514        21.40425       1.016634526
2014 Jul 09 06:35:00.0     114.32649        22.61191       1.016634201
2014 Jul 09 06:40:00.0     113.94928        23.80925       1.016633864
2014 Jul 09 06:45:00.0     113.55382        24.99594       1.016633513
2014 Jul 09 06:50:00.0     113.14046        26.17172       1.016633148
2014 Jul 09 06:55:00.0     112.70954        27.33632       1.016632771
2014 Jul 09 07:00:00.0     112.26140        28.48953       1.016632381
2014 Jul 09 07:05:00.0     111.79639        29.63116       1.016631978
2014 Jul 09 07:10:00.0     111.31487        30.76107       1.016631563
2014 Jul 09 07:15:00.0     110.81719        31.87913       1.016631136
2014 Jul 09 07:20:00.0     110.30372        32.98525       1.016630696
2014 Jul 09 07:25:00.0     109.77482        34.07936       1.016630244
2014 Jul 09 07:30:00.0     109.23084        35.16142       1.016629780
2014 Jul 09 07:35:00.0     108.67215        36.23141       1.016629304
2014 Jul 09 07:40:00.0     108.09911        37.28935       1.016628817
2014 Jul 09 07:45:00.0     107.51207        38.33528       1.016628319
2014 Jul 09 07:50:00.0     106.91138        39.36924       1.016627810
2014 Jul 09 07:55:00.0     106.29740        40.39131       1.016627289
2014 Jul 09 08:00:00.0     105.67047        41.40160       1.016626758
2014 Jul 09 08:05:00.0     105.03095        42.40020       1.016626216
2014 Jul 09 08:10:00.0     104.37915        43.38726       1.016625665
2014 Jul 09 08:15:00.0     103.71543        44.36291       1.016625103
2014 Jul 09 08:20:00.0     103.04011        45.32731       1.016624531
2014 Jul 09 08:25:00.0     102.35352        46.28065       1.016623950
2014 Jul 09 08:30:00.0     101.65596        47.22310       1.016623359
2014 Jul 09 08:35:00.0     100.94776        48.15485       1.016622759
2014 Jul 09 08:40:00.0     100.22922        49.07613       1.016622150
2014 Jul 09 08:45:00.0      99.50064        49.98713       1.016621533
2014 Jul 09 08:50:00.0      98.76231        50.88809       1.016620907
2014 Jul 09 08:55:00.0      98.01453        51.77923       1.016620274
2014 Jul 09 09:00:00.0      97.25758        52.66080       1.016619632
2014 Jul 09 09:05:00.0      96.49173        53.53304       1.016618983
2014 Jul 09 09:10:00.0      95.71725        54.39621       1.016618326
2014 Jul 09 09:15:00.0      94.93441        55.25055       1.016617663
2014 Jul 09 09:20:00.0      94.14346        56.09633       1.016616993
2014 Jul 09 09:25:00.0      93.34466        56.93381       1.016616316
2014 Jul 09 09:30:00.0      92.53825        57.76327       1.016615633
2014 Jul 09 09:35:00.0      91.72448        58.58497       1.016614944
2014 Jul 09 09:40:00.0      90.90357        59.39919       1.016614250
2014 Jul 09 09:45:00.0      90.07576        60.20621       1.016613550
2014 Jul 09 09:50:00.0      89.24126        61.00631       1.016612845
2014 Jul 09 09:55:00.0      88.40031        61.79978       1.016612136
2014 Jul 09 10:00:00.0      87.55311        62.58690       1.016611422
2014 Jul 09 10:05:00.0      86.69987        63.36796       1.016610703
2014 Jul 09 10:10:00.0      85.84079        64.14326       1.016609982
2014 Jul 09 10:15:00.0      84.97607        64.91309       1.016609256
2014 Jul 09 10:20:00.0      84.10592        65.67774       1.016608527
2014 Jul 09 10:25:00.0      83.23051        66.43752       1.016607796
2014 Jul 09 10:30:00.0      82.35003        67.19273       1.016607061
2014 Jul 09 10:35:00.0      81.46467        67.94368       1.016606325
2014 Jul 09 10:40:00.0      80.57460        68.69067       1.016605586
2014 Jul 09 10:45:00.0      79.68001        69.43402       1.016604846
2014 Jul 09 10:50:00.0      78.78105        70.17404       1.016604104
2014 Jul 09 10:55:00.0      77.87790        70.91106       1.016603362
2014 Jul 09 11:00:00.0      76.97073        71.64540       1.016602618
2014 Jul 09 11:05:00.0      76.05969        72.37740       1.016601875
2014 Jul 09 11:10:00.0      75.14495        73.10738       1.016601131
2014 Jul 09 11:15:00.0      74.22667        73.83569       1.016600387
2014 Jul 09 11:20:00.0      73.30500        74.56269       1.016599644
2014 Jul 09 11:25:00.0      72.38009        75.28872       1.016598901
2014 Jul 09 11:30:00.0      71.45209        76.01415       1.016598160
2014 Jul 09 11:35:00.0      70.52116        76.73935       1.016597420
2014 Jul 09 11:40:00.0      69.58745        77.46471       1.016596682
2014 Jul 09 11:45:00.0      68.65111        78.19062       1.016595946
2014 Jul 09 11:50:00.0      67.71227        78.91749       1.016595213
2014 Jul 09 11:55:00.0      66.77110        79.64572       1.016594482
2014 Jul 09 12:00:00.0      65.82773        80.37575       1.016593754
2014 Jul 09 12:05:00.0      64.88232        81.10802       1.016593030
2014 Jul 09 12:10:00.0      63.93501        81.84300       1.016592309
2014 Jul 09 12:15:00.0      62.98595        82.58116       1.016591592
2014 Jul 09 12:20:00.0      62.03529        83.32299       1.016590879
2014 Jul 09 12:25:00.0      61.08318        84.06902       1.016590171
2014 Jul 09 12:30:00.0      60.12978        84.81979       1.016589467
2014 Jul 09 12:35:00.0      59.17524        85.57585       1.016588769
2014 Jul 09 12:40:00.0      58.21973        86.33780       1.016588076
2014 Jul 09 12:45:00.0      57.26339        87.10625       1.016587389
2014 Jul 09 12:50:00.0      56.30640        87.88186       1.016586708
2014 Jul 09 12:55:00.0      55.34893        88.66530       1.016586033
2014 Jul 09 13:00:00.0      54.39115        89.45731       1.016585365
2014 Jul 09 13:05:00.0      53.43325        90.25863       1.016584703
2014 Jul 09 13:10:00.0      52.47541        91.07008       1.016584049
2014 Jul 09 13:15:00.0      51.51782        91.89250       1.016583401
2014 Jul 09 13:20:00.0      50.56069        92.72680       1.016582762
2014 Jul 09 13:25:00.0      49.60423        93.57394       1.016582130
2014 Jul 09 13:30:00.0      48.64866        94.43493       1.016581507
2014 Jul 09 13:35:00.0      47.69422        95.31087       1.016580892
2014 Jul 09 13:40:00.0      46.74114        96.20292       1.016580286
2014 Jul 09 13:45:00.0      45.78969        97.11231       1.016579688
2014 Jul 09 13:50:00.0      44.84015        98.04037       1.016579100
2014 Jul 09 13:55:00.0      43.89280        98.98853       1.016578521
2014 Jul 09 14:00:00.0      42.94796        99.95831       1.016577952
2014 Jul 09 14:05:00.0      42.00596       100.95135       1.016577393
2014 Jul 09 14:10:00.0      41.06716       101.96941       1.016576844
2014 Jul 09 14:15:00.0      40.13194       103.01437       1.016576305
2014 Jul 09 14:20:00.0      39.20071       104.08829       1.016575777
2014 Jul 09 14:25:00.0      38.27392       105.19336       1.016575259
2014 Jul 09 14:30:00.0      37.35205       106.33194       1.016574752
