                                    Sun                                   
     
                      Apparent Topocentric Positions                      
                        Local Zenith and True North                       
     
                         Cherry Springs State Park                        
              Location:  W 77°48'45.0", N41°39'52.6",   710m              
                (Longitude referred to Greenwich meridian)                
     
   Date        Time          Zenith          Azimuth         Distance
        (UT1)               Distance        (E of N)        to Object
             h  m   s         °               °                 AU
2014 Jul 29 08:50:00.0     102.22708        50.76610       1.015349645
2014 Jul 29 08:55:00.0     101.49952        51.72039       1.015348716
2014 Jul 29 09:00:00.0     100.76238        52.66452       1.015347779
2014 Jul 29 09:05:00.0     100.01594        53.59874       1.015346833
2014 Jul 29 09:10:00.0      99.26051        54.52332       1.015345880
2014 Jul 29 09:15:00.0      98.49638        55.43855       1.015344918
2014 Jul 29 09:20:00.0      97.72382        56.34469       1.015343949
2014 Jul 29 09:25:00.0      96.94311        57.24203       1.015342974
2014 Jul 29 09:30:00.0      96.15451        58.13086       1.015341991
2014 Jul 29 09:35:00.0      95.35830        59.01148       1.015341002
2014 Jul 29 09:40:00.0      94.55473        59.88419       1.015340006
2014 Jul 29 09:45:00.0      93.74405        60.74928       1.015339004
2014 Jul 29 09:50:00.0      92.92650        61.60706       1.015337997
2014 Jul 29 09:55:00.0      92.10232        62.45784       1.015336984
2014 Jul 29 10:00:00.0      91.27176        63.30194       1.015335966
2014 Jul 29 10:05:00.0      90.43503        64.13966       1.015334943
2014 Jul 29 10:10:00.0      89.59236        64.97132       1.015333916
2014 Jul 29 10:15:00.0      88.74397        65.79725       1.015332884
2014 Jul 29 10:20:00.0      87.89008        66.61775       1.015331849
2014 Jul 29 10:25:00.0      87.03089        67.43317       1.015330809
2014 Jul 29 10:30:00.0      86.16662        68.24381       1.015329767
2014 Jul 29 10:35:00.0      85.29745        69.05003       1.015328721
2014 Jul 29 10:40:00.0      84.42360        69.85214       1.015327673
2014 Jul 29 10:45:00.0      83.54525        70.65049       1.015326622
2014 Jul 29 10:50:00.0      82.66259        71.44541       1.015325569
2014 Jul 29 10:55:00.0      81.77581        72.23725       1.015324514
2014 Jul 29 11:00:00.0      80.88510        73.02636       1.015323458
2014 Jul 29 11:05:00.0      79.99064        73.81308       1.015322400
2014 Jul 29 11:10:00.0      79.09261        74.59779       1.015321342
2014 Jul 29 11:15:00.0      78.19118        75.38083       1.015320283
2014 Jul 29 11:20:00.0      77.28652        76.16258       1.015319224
2014 Jul 29 11:25:00.0      76.37882        76.94341       1.015318165
2014 Jul 29 11:30:00.0      75.46824        77.72371       1.015317106
2014 Jul 29 11:35:00.0      74.55496        78.50386       1.015316048
2014 Jul 29 11:40:00.0      73.63913        79.28426       1.015314991
2014 Jul 29 11:45:00.0      72.72094        80.06532       1.015313935
2014 Jul 29 11:50:00.0      71.80055        80.84746       1.015312881
2014 Jul 29 11:55:00.0      70.87813        81.63109       1.015311829
2014 Jul 29 12:00:00.0      69.95384        82.41666       1.015310779
2014 Jul 29 12:05:00.0      69.02786        83.20463       1.015309732
2014 Jul 29 12:10:00.0      68.10036        83.99545       1.015308687
2014 Jul 29 12:15:00.0      67.17150        84.78960       1.015307646
2014 Jul 29 12:20:00.0      66.24146        85.58757       1.015306608
2014 Jul 29 12:25:00.0      65.31042        86.38989       1.015305574
2014 Jul 29 12:30:00.0      64.37855        87.19707       1.015304544
2014 Jul 29 12:35:00.0      63.44604        88.00967       1.015303519
2014 Jul 29 12:40:00.0      62.51306        88.82826       1.015302498
2014 Jul 29 12:45:00.0      61.57981        89.65342       1.015301482
2014 Jul 29 12:50:00.0      60.64648        90.48579       1.015300472
2014 Jul 29 12:55:00.0      59.71326        91.32600       1.015299467
2014 Jul 29 13:00:00.0      58.78037        92.17473       1.015298467
2014 Jul 29 13:05:00.0      57.84799        93.03268       1.015297474
2014 Jul 29 13:10:00.0      56.91637        93.90059       1.015296488
2014 Jul 29 13:15:00.0      55.98571        94.77923       1.015295508
2014 Jul 29 13:20:00.0      55.05626        95.66941       1.015294535
2014 Jul 29 13:25:00.0      54.12825        96.57199       1.015293569
2014 Jul 29 13:30:00.0      53.20194        97.48785       1.015292611
2014 Jul 29 13:35:00.0      52.27759        98.41796       1.015291661
2014 Jul 29 13:40:00.0      51.35548        99.36328       1.015290718
2014 Jul 29 13:45:00.0      50.43590       100.32489       1.015289784
2014 Jul 29 13:50:00.0      49.51916       101.30387       1.015288859
2014 Jul 29 13:55:00.0      48.60558       102.30140       1.015287942
2014 Jul 29 14:00:00.0      47.69550       103.31871       1.015287034
2014 Jul 29 14:05:00.0      46.78928       104.35710       1.015286136
2014 Jul 29 14:10:00.0      45.88731       105.41795       1.015285247
2014 Jul 29 14:15:00.0      44.98999       106.50273       1.015284368
2014 Jul 29 14:20:00.0      44.09776       107.61296       1.015283498
2014 Jul 29 14:25:00.0      43.21108       108.75027       1.015282639
2014 Jul 29 14:30:00.0      42.33044       109.91640       1.015281791
2014 Jul 29 14:35:00.0      41.45636       111.11316       1.015280953
2014 Jul 29 14:40:00.0      40.58941       112.34248       1.015280126
2014 Jul 29 14:45:00.0      39.73019       113.60637       1.015279310
2014 Jul 29 14:50:00.0      38.87935       114.90698       1.015278505
2014 Jul 29 14:55:00.0      38.03757       116.24654       1.015277712
2014 Jul 29 15:00:00.0      37.20561       117.62743       1.015276930
2014 Jul 29 15:05:00.0      36.38426       119.05209       1.015276160
2014 Jul 29 15:10:00.0      35.57438       120.52311       1.015275402
2014 Jul 29 15:15:00.0      34.77689       122.04314       1.015274656
2014 Jul 29 15:20:00.0      33.99277       123.61496       1.015273922
2014 Jul 29 15:25:00.0      33.22310       125.24140       1.015273201
2014 Jul 29 15:30:00.0      32.46901       126.92534       1.015272493
2014 Jul 29 15:35:00.0      31.73171       128.66972       1.015271797
2014 Jul 29 15:40:00.0      31.01251       130.47746       1.015271114
2014 Jul 29 15:45:00.0      30.31280       132.35142       1.015270444
2014 Jul 29 15:50:00.0      29.63406       134.29438       1.015269788
2014 Jul 29 15:55:00.0      28.97785       136.30898       1.015269144
2014 Jul 29 16:00:00.0      28.34584       138.39759       1.015268514
2014 Jul 29 16:05:00.0      27.73976       140.56229       1.015267898
2014 Jul 29 16:10:00.0      27.16144       142.80472       1.015267295
2014 Jul 29 16:15:00.0      26.61275       145.12603       1.015266706
2014 Jul 29 16:20:00.0      26.09565       147.52668       1.015266130
2014 Jul 29 16:25:00.0      25.61212       150.00639       1.015265569
2014 Jul 29 16:30:00.0      25.16415       152.56401       1.015265021
2014 Jul 29 16:35:00.0      24.75375       155.19734       1.015264487
2014 Jul 29 16:40:00.0      24.38285       157.90310       1.015263968
2014 Jul 29 16:45:00.0      24.05334       160.67684       1.015263463
2014 Jul 29 16:50:00.0      23.76699       163.51284       1.015262971
2014 Jul 29 16:55:00.0      23.52540       166.40419       1.015262494
2014 Jul 29 17:00:00.0      23.33001       169.34279       1.015262032
2014 Jul 29 17:05:00.0      23.18199       172.31947       1.015261583
2014 Jul 29 17:10:00.0      23.08230       175.32415       1.015261149
2014 Jul 29 17:15:00.0      23.03156       178.34606       1.015260729
2014 Jul 29 17:20:00.0      23.03010       181.37401       1.015260323
2014 Jul 29 17:25:00.0      23.07795       184.39662       1.015259932
2014 Jul 29 17:30:00.0      23.17478       187.40268       1.015259555
2014 Jul 29 17:35:00.0      23.31998       190.38138       1.015259193
2014 Jul 29 17:40:00.0      23.51264       193.32259       1.015258844
2014 Jul 29 17:45:00.0      23.75157       196.21709       1.015258510
2014 Jul 29 17:50:00.0      24.03537       199.05670       1.015258190
2014 Jul 29 17:55:00.0      24.36243       201.83443       1.015257885
2014 Jul 29 18:00:00.0      24.73101       204.54450       1.015257593
2014 Jul 29 18:05:00.0      25.13922       207.18237       1.015257316
2014 Jul 29 18:10:00.0      25.58512       209.74468       1.015257052
2014 Jul 29 18:15:00.0      26.06673       212.22919       1.015256803
2014 Jul 29 18:20:00.0      26.58204       214.63467       1.015256567
2014 Jul 29 18:25:00.0      27.12907       216.96079       1.015256345
2014 Jul 29 18:30:00.0      27.70587       219.20798       1.015256137
2014 Jul 29 18:35:00.0      28.31056       221.37734       1.015255943
2014 Jul 29 18:40:00.0      28.94130       223.47048       1.015255762
2014 Jul 29 18:45:00.0      29.59635       225.48946       1.015255594
2014 Jul 29 18:50:00.0      30.27405       227.43665       1.015255440
2014 Jul 29 18:55:00.0      30.97283       229.31465       1.015255299
2014 Jul 29 19:00:00.0      31.69121       231.12623       1.015255171
2014 Jul 29 19:05:00.0      32.42778       232.87427       1.015255056
2014 Jul 29 19:10:00.0      33.18125       234.56169       1.015254953
2014 Jul 29 19:15:00.0      33.95038       236.19140       1.015254864
2014 Jul 29 19:20:00.0      34.73403       237.76631       1.015254786
2014 Jul 29 19:25:00.0      35.53115       239.28925       1.015254721
2014 Jul 29 19:30:00.0      36.34073       240.76299       1.015254669
2014 Jul 29 19:35:00.0      37.16185       242.19020       1.015254628
2014 Jul 29 19:40:00.0      37.99365       243.57347       1.015254599
2014 Jul 29 19:45:00.0      38.83533       244.91526       1.015254582
2014 Jul 29 19:50:00.0      39.68615       246.21794       1.015254576
2014 Jul 29 19:55:00.0      40.54539       247.48376       1.015254582
2014 Jul 29 20:00:00.0      41.41243       248.71485       1.015254598
2014 Jul 29 20:05:00.0      42.28665       249.91326       1.015254625
2014 Jul 29 20:10:00.0      43.16748       251.08091       1.015254664
2014 Jul 29 20:15:00.0      44.05441       252.21963       1.015254712
2014 Jul 29 20:20:00.0      44.94693       253.33115       1.015254771
2014 Jul 29 20:25:00.0      45.84459       254.41709       1.015254840
2014 Jul 29 20:30:00.0      46.74695       255.47902       1.015254918
2014 Jul 29 20:35:00.0      47.65359       256.51839       1.015255006
2014 Jul 29 20:40:00.0      48.56415       257.53658       1.015255104
2014 Jul 29 20:45:00.0      49.47824       258.53490       1.015255210
2014 Jul 29 20:50:00.0      50.39554       259.51458       1.015255326
2014 Jul 29 20:55:00.0      51.31572       260.47681       1.015255449
2014 Jul 29 21:00:00.0      52.23847       261.42268       1.015255582
2014 Jul 29 21:05:00.0      53.16350       262.35326       1.015255722
2014 Jul 29 21:10:00.0      54.09052       263.26953       1.015255870
2014 Jul 29 21:15:00.0      55.01929       264.17244       1.015256026
2014 Jul 29 21:20:00.0      55.94954       265.06289       1.015256189
2014 Jul 29 21:25:00.0      56.88102       265.94173       1.015256359
2014 Jul 29 21:30:00.0      57.81352       266.80979       1.015256536
2014 Jul 29 21:35:00.0      58.74679       267.66783       1.015256719
2014 Jul 29 21:40:00.0      59.68064       268.51659       1.015256908
2014 Jul 29 21:45:00.0      60.61483       269.35678       1.015257104
2014 Jul 29 21:50:00.0      61.54918       270.18908       1.015257305
2014 Jul 29 21:55:00.0      62.48349       271.01412       1.015257511
2014 Jul 29 22:00:00.0      63.41756       271.83254       1.015257722
2014 Jul 29 22:05:00.0      64.35120       272.64493       1.015257938
2014 Jul 29 22:10:00.0      65.28424       273.45185       1.015258158
2014 Jul 29 22:15:00.0      66.21649       274.25387       1.015258383
2014 Jul 29 22:20:00.0      67.14777       275.05150       1.015258611
2014 Jul 29 22:25:00.0      68.07791       275.84527       1.015258843
2014 Jul 29 22:30:00.0      69.00673       276.63566       1.015259078
2014 Jul 29 22:35:00.0      69.93407       277.42317       1.015259316
2014 Jul 29 22:40:00.0      70.85976       278.20825       1.015259557
2014 Jul 29 22:45:00.0      71.78362       278.99135       1.015259800
2014 Jul 29 22:50:00.0      72.70550       279.77292       1.015260045
2014 Jul 29 22:55:00.0      73.62521       280.55338       1.015260291
2014 Jul 29 23:00:00.0      74.54259       281.33315       1.015260539
2014 Jul 29 23:05:00.0      75.45748       282.11263       1.015260788
2014 Jul 29 23:10:00.0      76.36971       282.89224       1.015261038
2014 Jul 29 23:15:00.0      77.27910       283.67235       1.015261288
2014 Jul 29 23:20:00.0      78.18549       284.45334       1.015261539
2014 Jul 29 23:25:00.0      79.08870       285.23561       1.015261789
2014 Jul 29 23:30:00.0      79.98856       286.01951       1.015262038
2014 Jul 29 23:35:00.0      80.88489       286.80540       1.015262287
2014 Jul 29 23:40:00.0      81.77751       287.59366       1.015262535
2014 Jul 29 23:45:00.0      82.66625       288.38462       1.015262781
2014 Jul 29 23:50:00.0      83.55091       289.17864       1.015263025
2014 Jul 29 23:55:00.0      84.43132       289.97607       1.015263268
2014 Jul 30 00:00:00.0      85.30728       290.77724       1.015263507
2014 Jul 30 00:05:00.0      86.17860       291.58250       1.015263745
2014 Jul 30 00:10:00.0      87.04508       292.39218       1.015263979
2014 Jul 30 00:15:00.0      87.90652       293.20660       1.015264210
2014 Jul 30 00:20:00.0      88.76272       294.02611       1.015264437
2014 Jul 30 00:25:00.0      89.61347       294.85102       1.015264660
2014 Jul 30 00:30:00.0      90.45855       295.68166       1.015264880
2014 Jul 30 00:35:00.0      91.29775       296.51835       1.015265094
2014 Jul 30 00:40:00.0      92.13083       297.36141       1.015265304
2014 Jul 30 00:45:00.0      92.95758       298.21116       1.015265509
2014 Jul 30 00:50:00.0      93.77777       299.06790       1.015265708
2014 Jul 30 00:55:00.0      94.59114       299.93195       1.015265902
2014 Jul 30 01:00:00.0      95.39746       300.80362       1.015266089
2014 Jul 30 01:05:00.0      96.19647       301.68321       1.015266271
2014 Jul 30 01:10:00.0      96.98793       302.57102       1.015266445
2014 Jul 30 01:15:00.0      97.77156       303.46735       1.015266613
2014 Jul 30 01:20:00.0      98.54710       304.37250       1.015266774
2014 Jul 30 01:25:00.0      99.31427       305.28674       1.015266928
2014 Jul 30 01:30:00.0     100.07280       306.21037       1.015267073
2014 Jul 30 01:35:00.0     100.82239       307.14367       1.015267211
2014 Jul 30 01:40:00.0     101.56275       308.08690       1.015267341
2014 Jul 30 01:45:00.0     102.29359       309.04032       1.015267462
2014 Jul 30 01:50:00.0     103.01458       310.00421       1.015267575
2014 Jul 30 01:55:00.0     103.72543       310.97879       1.015267678
