                                   Moon                                   
     
                      Apparent Topocentric Positions                      
                        Local Zenith and True North                       
     
                       David Rittenhouse Laboratory                       
              Location:  W 75°11'20.4", N39°57'08.1",    12m              
                (Longitude referred to Greenwich meridian)                
     
   Date        Time          Zenith          Azimuth         Distance
        (UT1)               Distance        (E of N)        to Object
             h  m   s         °               °                 km
2014 Jul 29 13:00:00.0      85.45471        86.26144        405285.874
2014 Jul 29 13:05:00.0      84.53240        87.04517        405179.889
2014 Jul 29 13:10:00.0      83.60920        87.82956        405073.977
2014 Jul 29 13:15:00.0      82.68528        88.61504        404968.186
2014 Jul 29 13:20:00.0      81.76081        89.40202        404862.562
2014 Jul 29 13:25:00.0      80.83597        90.19092        404757.151
2014 Jul 29 13:30:00.0      79.91095        90.98218        404652.000
2014 Jul 29 13:35:00.0      78.98592        91.77624        404547.154
2014 Jul 29 13:40:00.0      78.06106        92.57353        404442.661
2014 Jul 29 13:45:00.0      77.13657        93.37452        404338.564
2014 Jul 29 13:50:00.0      76.21263        94.17966        404234.912
2014 Jul 29 13:55:00.0      75.28944        94.98942        404131.748
2014 Jul 29 14:00:00.0      74.36719        95.80429        404029.119
2014 Jul 29 14:05:00.0      73.44607        96.62474        403927.070
2014 Jul 29 14:10:00.0      72.52631        97.45129        403825.646
2014 Jul 29 14:15:00.0      71.60810        98.28444        403724.891
2014 Jul 29 14:20:00.0      70.69166        99.12473        403624.850
2014 Jul 29 14:25:00.0      69.77722        99.97269        403525.567
2014 Jul 29 14:30:00.0      68.86501       100.82887        403427.086
2014 Jul 29 14:35:00.0      67.95526       101.69385        403329.451
2014 Jul 29 14:40:00.0      67.04821       102.56820        403232.705
2014 Jul 29 14:45:00.0      66.14411       103.45255        403136.890
2014 Jul 29 14:50:00.0      65.24324       104.34749        403042.048
2014 Jul 29 14:55:00.0      64.34586       105.25368        402948.223
2014 Jul 29 15:00:00.0      63.45225       106.17176        402855.455
2014 Jul 29 15:05:00.0      62.56270       107.10243        402763.786
2014 Jul 29 15:10:00.0      61.67753       108.04637        402673.255
2014 Jul 29 15:15:00.0      60.79704       109.00430        402583.904
2014 Jul 29 15:20:00.0      59.92157       109.97697        402495.771
2014 Jul 29 15:25:00.0      59.05147       110.96514        402408.897
2014 Jul 29 15:30:00.0      58.18708       111.96959        402323.318
2014 Jul 29 15:35:00.0      57.32880       112.99113        402239.074
2014 Jul 29 15:40:00.0      56.47702       114.03060        402156.201
2014 Jul 29 15:45:00.0      55.63214       115.08884        402074.736
2014 Jul 29 15:50:00.0      54.79460       116.16673        401994.716
2014 Jul 29 15:55:00.0      53.96485       117.26517        401916.176
2014 Jul 29 16:00:00.0      53.14336       118.38507        401839.150
2014 Jul 29 16:05:00.0      52.33063       119.52736        401763.673
2014 Jul 29 16:10:00.0      51.52718       120.69301        401689.778
2014 Jul 29 16:15:00.0      50.73354       121.88296        401617.497
2014 Jul 29 16:20:00.0      49.95029       123.09821        401546.864
2014 Jul 29 16:25:00.0      49.17801       124.33972        401477.908
2014 Jul 29 16:30:00.0      48.41734       125.60850        401410.660
2014 Jul 29 16:35:00.0      47.66891       126.90551        401345.151
2014 Jul 29 16:40:00.0      46.93342       128.23175        401281.408
2014 Jul 29 16:45:00.0      46.21155       129.58816        401219.460
2014 Jul 29 16:50:00.0      45.50406       130.97569        401159.335
2014 Jul 29 16:55:00.0      44.81170       132.39525        401101.058
2014 Jul 29 17:00:00.0      44.13527       133.84768        401044.655
2014 Jul 29 17:05:00.0      43.47560       135.33380        400990.151
2014 Jul 29 17:10:00.0      42.83354       136.85435        400937.570
2014 Jul 29 17:15:00.0      42.20997       138.40997        400886.935
2014 Jul 29 17:20:00.0      41.60580       140.00123        400838.267
2014 Jul 29 17:25:00.0      41.02195       141.62858        400791.588
2014 Jul 29 17:30:00.0      40.45937       143.29231        400746.918
2014 Jul 29 17:35:00.0      39.91903       144.99260        400704.276
2014 Jul 29 17:40:00.0      39.40190       146.72943        400663.681
2014 Jul 29 17:45:00.0      38.90899       148.50261        400625.150
2014 Jul 29 17:50:00.0      38.44127       150.31174        400588.699
2014 Jul 29 17:55:00.0      37.99973       152.15620        400554.345
2014 Jul 29 18:00:00.0      37.58535       154.03513        400522.100
2014 Jul 29 18:05:00.0      37.19908       155.94741        400491.980
2014 Jul 29 18:10:00.0      36.84187       157.89167        400463.996
2014 Jul 29 18:15:00.0      36.51460       159.86626        400438.161
2014 Jul 29 18:20:00.0      36.21812       161.86926        400414.483
2014 Jul 29 18:25:00.0      35.95324       163.89849        400392.974
2014 Jul 29 18:30:00.0      35.72070       165.95149        400373.641
2014 Jul 29 18:35:00.0      35.52116       168.02556        400356.493
2014 Jul 29 18:40:00.0      35.35520       170.11778        400341.534
2014 Jul 29 18:45:00.0      35.22334       172.22500        400328.772
2014 Jul 29 18:50:00.0      35.12596       174.34391        400318.210
2014 Jul 29 18:55:00.0      35.06338       176.47107        400309.852
2014 Jul 29 19:00:00.0      35.03581       178.60292        400303.700
2014 Jul 29 19:05:00.0      35.04332       180.73586        400299.755
2014 Jul 29 19:10:00.0      35.08591       182.86626        400298.018
2014 Jul 29 19:15:00.0      35.16345       184.99052        400298.488
2014 Jul 29 19:20:00.0      35.27572       187.10513        400301.163
2014 Jul 29 19:25:00.0      35.42238       189.20669        400306.041
2014 Jul 29 19:30:00.0      35.60299       191.29193        400313.117
2014 Jul 29 19:35:00.0      35.81705       193.35779        400322.387
2014 Jul 29 19:40:00.0      36.06393       195.40143        400333.844
2014 Jul 29 19:45:00.0      36.34295       197.42022        400347.483
2014 Jul 29 19:50:00.0      36.65336       199.41181        400363.294
2014 Jul 29 19:55:00.0      36.99435       201.37410        400381.270
2014 Jul 29 20:00:00.0      37.36505       203.30526        400401.399
2014 Jul 29 20:05:00.0      37.76456       205.20376        400423.672
2014 Jul 29 20:10:00.0      38.19195       207.06830        400448.075
2014 Jul 29 20:15:00.0      38.64625       208.89787        400474.597
2014 Jul 29 20:20:00.0      39.12650       210.69168        400503.223
2014 Jul 29 20:25:00.0      39.63170       212.44920        400533.938
2014 Jul 29 20:30:00.0      40.16088       214.17009        400566.727
2014 Jul 29 20:35:00.0      40.71305       215.85423        400601.572
2014 Jul 29 20:40:00.0      41.28725       217.50168        400638.455
2014 Jul 29 20:45:00.0      41.88252       219.11265        400677.359
2014 Jul 29 20:50:00.0      42.49792       220.68750        400718.263
2014 Jul 29 20:55:00.0      43.13253       222.22670        400761.146
2014 Jul 29 21:00:00.0      43.78547       223.73086        400805.987
2014 Jul 29 21:05:00.0      44.45587       225.20066        400852.764
2014 Jul 29 21:10:00.0      45.14288       226.63687        400901.453
2014 Jul 29 21:15:00.0      45.84570       228.04029        400952.030
2014 Jul 29 21:20:00.0      46.56355       229.41182        401004.470
2014 Jul 29 21:25:00.0      47.29568       230.75236        401058.746
2014 Jul 29 21:30:00.0      48.04136       232.06287        401114.833
2014 Jul 29 21:35:00.0      48.79990       233.34430        401172.702
2014 Jul 29 21:40:00.0      49.57064       234.59763        401232.325
2014 Jul 29 21:45:00.0      50.35294       235.82386        401293.673
2014 Jul 29 21:50:00.0      51.14619       237.02395        401356.716
2014 Jul 29 21:55:00.0      51.94983       238.19889        401421.422
2014 Jul 29 22:00:00.0      52.76328       239.34965        401487.761
2014 Jul 29 22:05:00.0      53.58602       240.47720        401555.699
2014 Jul 29 22:10:00.0      54.41755       241.58246        401625.204
2014 Jul 29 22:15:00.0      55.25738       242.66637        401696.243
2014 Jul 29 22:20:00.0      56.10505       243.72984        401768.780
2014 Jul 29 22:25:00.0      56.96013       244.77374        401842.781
2014 Jul 29 22:30:00.0      57.82218       245.79894        401918.209
2014 Jul 29 22:35:00.0      58.69082       246.80630        401995.029
2014 Jul 29 22:40:00.0      59.56566       247.79661        402073.203
2014 Jul 29 22:45:00.0      60.44632       248.77069        402152.693
2014 Jul 29 22:50:00.0      61.33247       249.72931        402233.462
2014 Jul 29 22:55:00.0      62.22376       250.67321        402315.470
2014 Jul 29 23:00:00.0      63.11988       251.60314        402398.679
2014 Jul 29 23:05:00.0      64.02052       252.51979        402483.047
2014 Jul 29 23:10:00.0      64.92538       253.42386        402568.536
2014 Jul 29 23:15:00.0      65.83417       254.31601        402655.104
2014 Jul 29 23:20:00.0      66.74663       255.19690        402742.709
2014 Jul 29 23:25:00.0      67.66250       256.06714        402831.310
2014 Jul 29 23:30:00.0      68.58151       256.92735        402920.864
2014 Jul 29 23:35:00.0      69.50344       257.77813        403011.329
2014 Jul 29 23:40:00.0      70.42803       258.62004        403102.662
2014 Jul 29 23:45:00.0      71.35508       259.45366        403194.820
2014 Jul 29 23:50:00.0      72.28435       260.27952        403287.758
2014 Jul 29 23:55:00.0      73.21563       261.09816        403381.432
2014 Jul 30 00:00:00.0      74.14872       261.91010        403475.799
2014 Jul 30 00:05:00.0      75.08341       262.71584        403570.813
2014 Jul 30 00:10:00.0      76.01951       263.51588        403666.429
2014 Jul 30 00:15:00.0      76.95683       264.31069        403762.602
2014 Jul 30 00:20:00.0      77.89518       265.10076        403859.287
2014 Jul 30 00:25:00.0      78.83438       265.88654        403956.438
2014 Jul 30 00:30:00.0      79.77424       266.66850        404054.010
2014 Jul 30 00:35:00.0      80.71460       267.44707        404151.955
2014 Jul 30 00:40:00.0      81.65527       268.22270        404250.229
2014 Jul 30 00:45:00.0      82.59610       268.99582        404348.784
2014 Jul 30 00:50:00.0      83.53690       269.76686        404447.575
2014 Jul 30 00:55:00.0      84.47751       270.53624        404546.555
2014 Jul 30 01:00:00.0      85.41776       271.30438        404645.678
2014 Jul 30 01:05:00.0      86.35749       272.07168        404744.897
2014 Jul 30 01:10:00.0      87.29654       272.83857        404844.165
2014 Jul 30 01:15:00.0      88.23474       273.60545        404943.436
2014 Jul 30 01:20:00.0      89.17192       274.37272        405042.664
2014 Jul 30 01:25:00.0      90.10793       275.14079        405141.802
2014 Jul 30 01:30:00.0      91.04259       275.91007        405240.803
2014 Jul 30 01:35:00.0      91.97575       276.68095        405339.622
2014 Jul 30 01:40:00.0      92.90723       277.45383        405438.213
2014 Jul 30 01:45:00.0      93.83686       278.22913        405536.528
2014 Jul 30 01:50:00.0      94.76448       279.00725        405634.523
2014 Jul 30 01:55:00.0      95.68991       279.78859        405732.151
2014 Jul 30 02:00:00.0      96.61297       280.57357        405829.367
2014 Jul 30 02:05:00.0      97.53349       281.36259        405926.126
2014 Jul 30 02:10:00.0      98.45129       282.15608        406022.383
2014 Jul 30 02:15:00.0      99.36618       282.95445        406118.092
2014 Jul 30 02:20:00.0     100.27797       283.75812        406213.210
2014 Jul 30 02:25:00.0     101.18646       284.56753        406307.692
2014 Jul 30 02:30:00.0     102.09147       285.38310        406401.494
2014 Jul 30 02:35:00.0     102.99279       286.20529        406494.572
2014 Jul 30 02:40:00.0     103.89020       287.03452        406586.883
2014 Jul 30 02:45:00.0     104.78350       287.87126        406678.384
2014 Jul 30 02:50:00.0     105.67247       288.71596        406769.033
2014 Jul 30 02:55:00.0     106.55687       289.56908        406858.788
2014 Jul 30 03:00:00.0     107.43648       290.43110        406947.606
2014 Jul 30 03:05:00.0     108.31105       291.30250        407035.447
2014 Jul 30 03:10:00.0     109.18033       292.18377        407122.269
2014 Jul 30 03:15:00.0     110.04408       293.07539        407208.033
2014 Jul 30 03:20:00.0     110.90201       293.97786        407292.698
2014 Jul 30 03:25:00.0     111.75386       294.89171        407376.225
2014 Jul 30 03:30:00.0     112.59934       295.81745        407458.576
2014 Jul 30 03:35:00.0     113.43816       296.75559        407539.711
2014 Jul 30 03:40:00.0     114.27001       297.70667        407619.594
2014 Jul 30 03:45:00.0     115.09457       298.67124        407698.186
2014 Jul 30 03:50:00.0     115.91152       299.64982        407775.452
2014 Jul 30 03:55:00.0     116.72051       300.64297        407851.356
2014 Jul 30 04:00:00.0     117.52120       301.65125        407925.861
2014 Jul 30 04:05:00.0     118.31322       302.67521        407998.934
2014 Jul 30 04:10:00.0     119.09618       303.71541        408070.540
2014 Jul 30 04:15:00.0     119.86971       304.77241        408140.645
2014 Jul 30 04:20:00.0     120.63338       305.84676        408209.218
2014 Jul 30 04:25:00.0     121.38679       306.93903        408276.226
2014 Jul 30 04:30:00.0     122.12949       308.04977        408341.636
2014 Jul 30 04:35:00.0     122.86103       309.17952        408405.420
2014 Jul 30 04:40:00.0     123.58095       310.32881        408467.546
2014 Jul 30 04:45:00.0     124.28877       311.49816        408527.986
2014 Jul 30 04:50:00.0     124.98398       312.68809        408586.711
2014 Jul 30 04:55:00.0     125.66609       313.89907        408643.694
2014 Jul 30 05:00:00.0     126.33455       315.13157        408698.906
